ax,ay,az,gx,gy,gz,recording
0.8325899839401245,0.32537999749183655,-9.751830101013184,0.3675000071525574,-0.061250001192092896,-0.17499999701976776,1
0.861299991607666,0.3158099949359894,-9.73268985748291,0.3149999976158142,-0.03500000014901161,-0.1574999988079071,1
0.8804399967193604,0.32537999749183655,-9.723119735717773,0.3149999976158142,-0.008750000037252903,-0.19249999523162842,1
0.8421599864959717,0.36365997791290283,-9.76140022277832,0.29750001430511475,0.0,-0.16625000536441803,1
0.8517299890518188,0.3445200026035309,-9.742259979248047,0.3062500059604645,0.017500000074505806,-0.1574999988079071,1
0.8421599864959717,0.36365997791290283,-9.723119735717773,0.3149999976158142,0.0,-0.19249999523162842,1
0.8134499788284302,0.35409000515937805,-9.73268985748291,0.3675000071525574,-0.061250001192092896,-0.21875,1
0.8134499788284302,0.3062399923801422,-9.684840202331543,0.3762499988079071,0.04374999925494194,-0.20125000178813934,1
0.8325899839401245,0.32537999749183655,-9.7039794921875,0.3149999976158142,-0.061250001192092896,-0.1837500035762787,1
0.8804399967193604,0.3349500000476837,-9.751830101013184,0.27125000953674316,0.03500000014901161,-0.14000000059604645,1
0.861299991607666,0.3445200026035309,-9.723119735717773,0.23624999821186066,0.026250001043081284,-0.14000000059604645,1
0.8134499788284302,0.3445200026035309,-9.742259979248047,0.26249998807907104,0.061250001192092896,-0.14000000059604645,1
0.8708699941635132,0.3445200026035309,-9.742259979248047,0.3062500059604645,0.026250001043081284,-0.1574999988079071,1
0.861299991607666,0.3445200026035309,-9.73268985748291,0.27125000953674316,-0.017500000074505806,-0.14875000715255737,1
0.8325899839401245,0.36365997791290283,-9.73268985748291,0.3499999940395355,-0.07874999940395355,-0.16625000536441803,1
0.8517299890518188,0.32537999749183655,-9.751830101013184,0.35875001549720764,-0.017500000074505806,-0.12250000238418579,1
0.8900099992752075,0.3349500000476837,-9.723119735717773,0.4025000035762787,0.04374999925494194,-0.13124999403953552,1
0.8421599864959717,0.32537999749183655,-9.780539512634277,0.32374998927116394,-0.008750000037252903,-0.17499999701976776,1
0.8325899839401245,0.35409000515937805,-9.713549613952637,0.2800000011920929,-0.026250001043081284,-0.1574999988079071,1
0.8517299890518188,0.3445200026035309,-9.73268985748291,0.27125000953674316,0.061250001192092896,-0.20125000178813934,1
0.861299991607666,0.32537999749183655,-9.742259979248047,0.2887499928474426,-0.017500000074505806,-0.14875000715255737,1
