ax,ay,az,gx,gy,gz,recording
0.9091500043869019,0.39236998558044434,-9.73268985748291,0.2887499928474426,0.5687500238418579,-0.7699999809265137,1
0.918720006942749,0.3158099949359894,-9.723119735717773,0.29750001430511475,0.49000000953674316,-1.1112500429153442,1
0.918720006942749,0.3158099949359894,-9.742259979248047,0.4025000035762787,0.3499999940395355,-1.6800000667572021,1
0.9091500043869019,0.3445200026035309,-9.723119735717773,0.3149999976158142,0.1574999988079071,-2.2049999237060547,1
0.8708699941635132,0.38279998302459717,-9.723119735717773,0.3499999940395355,-0.11375000327825546,-2.5112500190734863,1
0.8134499788284302,0.35409000515937805,-9.723119735717773,0.3499999940395355,-0.2800000011920929,-2.6075000762939453,1
0.8325899839401245,0.38279998302459717,-9.73268985748291,0.3499999940395355,-0.3675000071525574,-2.5374999046325684,1
0.7943099737167358,0.37322998046875,-9.780539512634277,0.44624999165534973,-0.3499999940395355,-2.309999942779541,1
0.8134499788284302,0.35409000515937805,-9.73268985748291,0.4025000035762787,-0.04374999925494194,-2.1962499618530273,1
0.8325899839401245,0.3349500000476837,-9.742259979248047,0.3062500059604645,0.3412500023841858,-2.161250114440918,1
0.7751699686050415,0.37322998046875,-9.73268985748291,0.3062500059604645,0.5425000190734863,-2.240000009536743,1
0.7560299634933472,0.42107999324798584,-9.809249877929688,0.9100000262260437,6.5625,-2.336250066757202,1
1.4642099142074585,0.36365997791290283,-18.84333038330078,2.8262500762939453,17.920000076293945,0.026250001043081284,1
0.038279999047517776,-0.6316199898719788,-11.493569374084473,-0.32374998927116394,4.059999942779541,-6.973750114440918,1
0.21053999662399292,-0.4976399838924408,-12.192179679870605,-0.14000000059604645,6.195000171661377,-7.595000267028809,1
0.11484000086784363,-0.09569999575614929,-11.857229232788086,0.27125000953674316,7.463749885559082,-8.321249961853027,1
-0.009569999761879444,-0.16268999874591827,-11.924220085144043,0.7350000143051147,9.5287504196167,-9.0649995803833,1
-0.08613000065088272,0.0,-11.59883975982666,1.6800000667572021,10.640000343322754,-9.703749656677246,1
-0.1244099959731102,0.16268999874591827,-10.89065933227539,2.4937500953674316,12.092499732971191,-10.036250114440918,1
0.14354999363422394,0.3062399923801422,-10.747109413146973,3.430000066757202,13.0287504196167,-10.193750381469727,1
0.32537999749183655,0.5359199643135071,-10.182479858398438,4.488749980926514,13.606249809265137,-10.088749885559082,1
0.861299991607666,0.6411899924278259,-10.048500061035156,5.547500133514404,13.877500534057617,-9.896249771118164,1
1.062269926071167,0.41150999069213867,-9.39773941040039,6.62375020980835,13.720000267028809,-9.642499923706055,1
0.803879976272583,0.41150999069213867,-9.73268985748291,0.4375,0.6825000047683716,-2.432500123977661,1
0.8517299890518188,0.36365997791290283,-9.73268985748291,0.4637500047683716,0.7524999976158142,-2.581249952316284,1
0.7847399711608887,0.3445200026035309,-9.742259979248047,0.5687500238418579,0.918749988079071,-2.5637500286102295,1
0.8517299890518188,0.37322998046875,-9.723119735717773,0.5687500238418579,1.3037500381469727,-2.6337499618530273,1
0.803879976272583,0.42107999324798584,-9.742259979248047,0.6299999952316284,1.7762500047683716,-2.6862499713897705,1
0.7751699686050415,0.3445200026035309,-9.780539512634277,0.65625,2.4237499237060547,-2.7825000286102295,1
0.7464599609375,0.38279998302459717,-9.79967975616455,0.8050000071525574,3.184999942779541,-2.773750066757202,1
0.7368899583816528,0.42107999324798584,-9.780539512634277,0.8662499785423279,4.21750020980835,-2.651250123977661,1
0.7081800103187561,0.39236998558044434,-9.77096939086914,0.918749988079071,5.346250057220459,-2.528749942779541,1
0.7368899583816528,0.430649995803833,-9.751830101013184,1.1200000047683716,7.971250057220459,-2.0562500953674316,1
0.8325899839401245,0.41150999069213867,-9.790109634399414,1.2337499856948853,9.449999809265137,-1.7937500476837158,1
0.8517299890518188,0.37322998046875,-9.790109634399414,1.3650000095367432,10.90250015258789,-1.3912500143051147,1
0.8708699941635132,0.41150999069213867,-9.790109634399414,1.3125,12.381250381469727,-0.7787500023841858,1
0.8421599864959717,0.42107999324798584,-9.780539512634277,1.4175000190734863,13.912500381469727,-0.12250000238418579,1
0.8325899839401245,0.3158099949359894,-9.780539512634277,1.566249966621399,15.548749923706055,0.42000001668930054,1
0.8134499788284302,0.37322998046875,-9.837959289550781,1.627500057220459,17.141250610351562,0.7437499761581421,1
0.8517299890518188,0.39236998558044434,-9.847529411315918,1.5487500429153442,18.8125,0.699999988079071,1
0.8995800018310547,0.3349500000476837,-9.828390121459961,1.443750023841858,20.457500457763672,0.42875000834465027,1
-1.11968994140625,0.4019399881362915,-1.2058199644088745,8.1899995803833,0.2537499964237213,-0.03500000014901161,1
-0.3349500000476837,0.38279998302459717,-5.301779747009277,9.957500457763672,2.266249895095825,-0.29750001430511475,1
3.1772398948669434,-0.019139999523758888,-13.828649520874023,11.882499694824219,4.401249885559082,-0.5074999928474426,1
1.2153899669647217,1.2536699771881104,-3.703589916229248,16.40625,-4.340000152587891,-0.008750000037252903,1
3.4930498600006104,1.3110899925231934,-16.804920196533203,16.17875099182129,0.5600000023841858,1.1112500429153442,1
