ax,ay,az,gx,gy,gz,recording,source_folder
0.8134499788284302,0.3636599779129028,-9.73268985748291,0.2712500095367431,-0.1924999952316284,-0.166250005364418,1,1
0.803879976272583,0.3827999830245971,-9.73268985748291,0.3675000071525574,0.1137500032782554,-0.2712500095367431,1,1
0.8230199813842773,0.3923699855804443,-9.790109634399414,0.3762499988079071,0.2450000047683715,-0.0612500011920928,1,1
0.8804399967193604,0.3923699855804443,-9.723119735717772,0.2712500095367431,0.0087500000372529,-0.1137500032782554,1,1
0.861299991607666,0.3253799974918365,-9.742259979248049,0.3587500154972076,-0.1400000005960464,-0.2012500017881393,1,1
0.8517299890518188,0.3923699855804443,-9.723119735717772,0.262499988079071,0.2450000047683715,-0.2800000011920929,1,1
0.8995800018310547,0.354090005159378,-9.76140022277832,0.4987500011920929,0.3412500023841858,-0.1749999970197677,1,1
0.8421599864959717,0.3349500000476837,-9.742259979248049,0.3062500059604645,0.0350000001490116,-0.1574999988079071,1,1
0.8325899839401245,0.3923699855804443,-9.713549613952637,0.2712500095367431,-0.1574999988079071,-0.1837500035762787,1,1
0.8421599864959717,0.4019399881362915,-9.751830101013184,0.4025000035762787,0.0175000000745058,-0.1312499940395355,1,1
0.8134499788284302,0.3827999830245971,-9.7039794921875,0.3762499988079071,0.3062500059604645,0.0700000002980232,1,1
0.8995800018310547,0.37322998046875,-9.742259979248049,0.3587500154972076,0.2100000083446502,0.0525000020861625,1,1
0.8134499788284302,0.3827999830245971,-9.742259979248049,0.3062500059604645,-0.0350000001490116,-0.1574999988079071,1,1
0.861299991607666,0.4019399881362915,-9.723119735717772,0.3499999940395355,0.0874999985098838,-0.0874999985098838,1,1
0.9378599524497986,0.430649995803833,-9.76140022277832,0.3762499988079071,0.0612500011920928,0.3937500119209289,1,1
0.96656996011734,0.3827999830245971,-9.742259979248049,0.4462499916553497,0.1487500071525573,1.7062499523162842,1,1
0.8134499788284302,0.4115099906921386,-9.79967975616455,0.4900000095367431,0.3937500119209289,3.569999933242798,1,1
0.8421599864959717,0.4784999787807464,-9.780539512634276,0.6825000047683716,0.6387500166893005,5.127500057220459,1,1
0.4689299762248993,0.4976399838924408,-9.790109634399414,1.3037500381469729,0.4112499952316284,6.28249979019165,1,1
0.3253799974918365,0.2679599821567535,-9.73268985748291,0.7875000238418579,0.0175000000745058,6.965000152587891,1,1
0.6029099822044373,0.1913999915122985,-9.751830101013184,-0.918749988079071,-0.1574999988079071,7.297500133514404,1,1
0.8708699941635132,0.4880699813365936,-9.684840202331545,-1.53125,-0.3675000071525574,7.253749847412109,1,1
0.7751699686050415,0.3923699855804443,-9.895380020141602,0.3762499988079071,2.8787500858306885,0.3412500023841858,1,1
0.5837699770927429,0.3827999830245971,-9.895380020141602,0.6387500166893005,5.757500171661377,1.1987500190734863,1,1
0.4497900009155273,0.3349500000476837,-9.885809898376465,0.612500011920929,9.782500267028809,1.3825000524520874,1,1
0.4210799932479858,0.3349500000476837,-9.895380020141602,0.5425000190734863,14.699999809265137,0.9712499976158142,1,1
0.7081800103187561,0.3062399923801422,-9.97194004058838,0.3762499988079071,20.125,0.2100000083446502,1,1
0.7655999660491943,0.296669989824295,-9.991079330444336,0.6650000214576721,25.58500099182129,-0.9100000262260436,1,1
1.062269926071167,0.2296800017356872,-9.876239776611328,1.1024999618530271,30.520000457763672,-2.484999895095825,1,1
2.6221799850463867,-2.2872300148010254,-23.034990310668945,2.8787500858306885,36.24250030517578,-6.011250019073486,1,1
0.5741999745368958,-0.0861300006508827,-11.742389678955078,14.36750030517578,10.010000228881836,-2.065000057220459,1,1
0.3158099949359894,0.9378599524497986,-11.235179901123049,11.366250038146973,4.269999980926514,-1.53125,1,1
0.2488199919462204,0.918720006942749,-5.320919990539551,-2.021250009536743,17.010000228881836,-1.6362500190734863,1,1
3.416489839553833,1.2058199644088743,-20.297969818115234,-15.303750038146973,24.123750686645508,-1.5225000381469729,1,1
0.4784999787807464,0.5646299719810486,-7.110509872436523,-21.82250022888184,11.821249961853027,-1.680000066757202,1,1
1.3206599950790403,-0.1244099959731102,-10.268610000610352,-36.032501220703125,20.912500381469727,-2.240000009536743,1,1
1.406790018081665,-0.1339799910783767,-18.087299346923828,-47.845001220703125,21.770000457763672,-1.8200000524520876,1,1
1.5407699346542358,-0.296669989824295,-8.536439895629883,-59.09749984741211,22.190000534057617,-2.5374999046325684,1,1
0.8995800018310547,0.4115099906921386,-16.374269485473633,-70.9887466430664,26.118749618530277,-2.782500028610229,1,1
1.6268999576568604,0.8421599864959717,-15.599099159240724,-72.7125015258789,23.33625030517578,-2.309999942779541,1,1
1.4163600206375122,1.3015199899673462,-7.923959732055664,-58.46749877929688,20.99125099182129,-1.7937500476837158,1,1
0.430649995803833,0.1626899987459182,-7.904819965362549,-55.466251373291016,25.58500099182129,-1.6974999904632568,1,1
1.2153899669647217,-0.1913999915122985,-11.149049758911133,-40.56499862670898,28.57749938964844,-1.96875,1,1
0.9378599524497986,-0.1435499936342239,-9.656129837036133,-33.748748779296875,29.89875030517578,-2.668750047683716,1,1
0.8900099992752075,0.2679599821567535,-9.675270080566406,-29.006250381469727,31.3075008392334,-3.3162500858306885,1,1
